customerID,SeniorCitizen,tenure_x,MonthlyCharges_x,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,True_Churn,Predicted_Churn_Probability,Contract,InternetService,PaymentMethod,tenure_y,MonthlyCharges_y
4223-BKEOR,0,21,64.85,1336.8,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,0,0.034334455,One year,DSL,Mailed check,21,64.85
0040-HALCW,0,54,20.4,1090.6,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.039921824,Two year,No,Credit card (automatic),54,20.4
7124-UGSUR,1,61,104.4,6405.0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1,0.17354688,One year,Fiber optic,Credit card (automatic),61,104.4
7395-XWZOY,0,20,55.0,1165.55,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0,0.55103034,Month-to-month,DSL,Credit card (automatic),20,55.0
5440-VHLUL,0,69,105.2,7386.05,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0,0.3283725,One year,Fiber optic,Bank transfer (automatic),69,105.2
4706-DGAHW,1,1,45.2,45.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.7675805,Month-to-month,DSL,Electronic check,1,45.2
8166-ORCHU,1,33,93.55,3055.5,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,0,0.07016285,One year,Fiber optic,Electronic check,33,93.55
3978-YNKDD,0,19,20.85,467.5,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.010053474,Two year,No,Credit card (automatic),19,20.85
7198-GLXTC,0,2,79.0,143.65,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.8824143,Month-to-month,Fiber optic,Electronic check,2,79.0
6366-XIVKZ,0,13,63.15,816.8,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0,0.18617296,Month-to-month,DSL,Mailed check,13,63.15
5133-POWUA,0,1,45.8,45.8,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8534289,Month-to-month,DSL,Mailed check,1,45.8
8400-WZICQ,0,55,55.7,3131.8,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.051026337,Month-to-month,DSL,Electronic check,55,55.7
5382-SOYZL,0,22,95.1,2162.6,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,0.9060712,Month-to-month,Fiber optic,Electronic check,22,95.1
1989-PRJHP,1,27,75.5,1893.95,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.40287668,Month-to-month,Fiber optic,Electronic check,27,75.5
4154-AQUGT,1,13,89.05,1169.35,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,0.30784833,Month-to-month,Fiber optic,Bank transfer (automatic),13,89.05
0980-FEXWF,0,26,50.35,1285.8,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01783085,One year,DSL,Mailed check,26,50.35
5845-BZZIB,0,35,20.1,655.3,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0054832827,Two year,No,Mailed check,35,20.1
4840-ORQXB,1,56,104.75,5841.35,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0,0.29338196,Month-to-month,Fiber optic,Electronic check,56,104.75
0295-PPHDO,0,1,95.45,95.45,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.9760651,Month-to-month,Fiber optic,Electronic check,1,95.45
8775-ERLNB,1,1,74.3,74.3,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.87211853,Month-to-month,Fiber optic,Electronic check,1,74.3
0376-YMCJC,0,23,90.6,1943.2,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1,0.8029866,Month-to-month,Fiber optic,Electronic check,23,90.6
7410-YTJIK,0,7,75.45,480.75,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.52046233,Month-to-month,Fiber optic,Mailed check,7,75.45
9927-DSWDF,0,22,104.6,2180.55,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,0.6006947,Month-to-month,Fiber optic,Electronic check,22,104.6
6681-ZSEXG,0,56,59.5,3389.25,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,0.047234807,Two year,DSL,Credit card (automatic),56,59.5
5702-KVQRD,0,71,82.55,5832.65,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.007836605,Two year,DSL,Electronic check,71,82.55
8711-LOBKY,0,59,19.85,1188.25,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.04816412,Two year,No,Mailed check,59,19.85
9692-TUSXH,0,18,96.05,1740.7,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.5507395,Month-to-month,Fiber optic,Electronic check,18,96.05
4012-YCFAI,0,60,61.35,3766.2,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0,0.003907441,Two year,DSL,Mailed check,60,61.35
8455-HIRAQ,0,8,44.45,369.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.18986021,Month-to-month,DSL,Mailed check,8,44.45
7853-WNZSY,0,1,19.75,19.75,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.3341565,Month-to-month,No,Credit card (automatic),1,19.75
0390-DCFDQ,1,1,70.45,70.45,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.87459904,Month-to-month,Fiber optic,Mailed check,1,70.45
6421-SZVEM,0,28,82.85,2320.8,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,0,0.2564809,One year,Fiber optic,Bank transfer (automatic),28,82.85
3094-JOJAI,0,18,74.15,1387.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.1635802,Month-to-month,Fiber optic,Mailed check,18,74.15
4873-ILOLJ,0,24,90.35,2238.5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.59667724,Month-to-month,Fiber optic,Electronic check,24,90.35
8181-YHCMF,0,68,60.3,4109.0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.00896796,Two year,DSL,Credit card (automatic),68,60.3
3324-OIRTO,0,71,104.65,7288.4,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0,0.062245935,One year,Fiber optic,Bank transfer (automatic),71,104.65
9135-HSWOC,0,64,19.7,1274.05,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.013380833,Two year,No,Bank transfer (automatic),64,19.7
2272-WUSPA,0,72,110.75,7751.7,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,0,0.015991243,Two year,Fiber optic,Electronic check,72,110.75
4627-MIHJH,1,69,110.25,7467.55,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.04060254,Two year,Fiber optic,Credit card (automatic),69,110.25
3896-RCYYE,0,67,53.4,3579.15,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.045521155,Month-to-month,DSL,Credit card (automatic),67,53.4
6729-GDNGC,1,20,80.7,1614.2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.1637873,Month-to-month,Fiber optic,Bank transfer (automatic),20,80.7
9945-PSVIP,0,25,18.7,383.65,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.0031294478,Two year,No,Mailed check,25,18.7
4137-JOPHL,0,50,89.7,4304.5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0,0.0129342545,Two year,Fiber optic,Bank transfer (automatic),50,89.7
2720-FVBQP,0,6,48.95,273.25,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.6566846,Month-to-month,DSL,Credit card (automatic),6,48.95
7854-EKTJL,0,2,19.6,35.85,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,1,0.30660397,Month-to-month,No,Electronic check,2,19.6
1133-KXCGE,0,18,20.1,407.05,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.018021693,One year,No,Mailed check,18,20.1
6048-QBXKL,1,2,56.55,118.25,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.8029642,Month-to-month,DSL,Credit card (automatic),2,56.55
6338-AVWCY,0,3,40.15,130.75,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,0.87906426,Month-to-month,DSL,Mailed check,3,40.15
0013-MHZWF,0,9,69.4,571.45,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0,0.21802859,Month-to-month,DSL,Credit card (automatic),9,69.4
9804-ICWBG,0,1,69.9,69.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.96904874,Month-to-month,Fiber optic,Electronic check,1,69.9
2368-GAKKQ,0,70,113.65,7939.25,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.020283064,Two year,Fiber optic,Bank transfer (automatic),70,113.65
4829-AUOAX,0,46,96.05,4399.5,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,0.25782725,Month-to-month,Fiber optic,Bank transfer (automatic),46,96.05
7876-BEUTG,0,15,48.8,720.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.35562658,Month-to-month,DSL,Mailed check,15,48.8
6349-JDHQP,0,53,19.85,1049.6,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.024919646,Two year,No,Credit card (automatic),53,19.85
3063-QFSZL,0,1,55.4,55.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.778397,Month-to-month,DSL,Electronic check,1,55.4
9142-XMYJH,0,29,19.35,601.6,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.07318673,Month-to-month,No,Credit card (automatic),29,19.35
2609-IAICY,0,1,77.15,77.15,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.94933987,Month-to-month,Fiber optic,Electronic check,1,77.15
8626-PTQGE,0,69,60.05,4176.7,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.016921457,Two year,DSL,Bank transfer (automatic),69,60.05
0230-UBYPQ,1,63,36.1,2298.9,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0.0046544736,One year,DSL,Bank transfer (automatic),63,36.1
6814-ZPWFQ,1,51,25.0,1260.7,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.02170487,One year,No,Bank transfer (automatic),51,25.0
5921-NGYRH,0,64,73.55,4764.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.08938825,Month-to-month,Fiber optic,Mailed check,64,73.55
7803-XOCCZ,0,52,84.05,4326.8,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0.08693012,Month-to-month,Fiber optic,Bank transfer (automatic),52,84.05
